Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Association of genes in the NF-κB pathway with antibody-positive primary Sjögren's syndrome.,"Nordmark G, Wang C, Vasaitis L, Eriksson P, Theander E, Kvarnström M, Forsblad-d'Elia H, Jazebi H, Sjöwall C, Reksten TR, Brun JG, Jonsson MV, Johnsen SJ, Wahren-Herlenius M, Omdal R, Jonsson R, Bowman S, Ng WF, Eloranta ML, Syvänen AC, UK Primary Sjögren’s Syndrome Registry ",Scand. J. Immunol.,2013,2013-11-00,2013-08-16,78,5,447-454,10.1111/sji.12101,23944604,NGI Uppsala (SNP&SEQ Technology Platform),,2a7cc31b9e5c4010a13eeec2c183d3af,https://publications.scilifelab.se/publication/2a7cc31b9e5c4010a13eeec2c183d3af,https://doi.org/10.1111/sji.12101,https://www.ncbi.nlm.nih.gov/pubmed/23944604
Common variants associated with plasma triglycerides and risk for coronary artery disease.,"Do R, Willer CJ, Schmidt EM, Sengupta S, Gao C, Peloso GM, Gustafsson S, Kanoni S, Ganna A, Chen J, Buchkovich ML, Mora S, Beckmann JS, Bragg-Gresham JL, Chang HY, Demirkan A, Den Hertog HM, Donnelly LA, Ehret GB, Esko T, Feitosa MF, Ferreira T, Fischer K, Fontanillas P, Fraser RM, Freitag DF, Gurdasani D, Heikkilä K, Hyppönen E, Isaacs A, Jackson AU, Johansson A, Johnson T, Kaakinen M, Kettunen J, Kleber ME, Li X, Luan J, Lyytikäinen LP, Magnusson PK, Mangino M, Mihailov E, Montasser ME, Müller-Nurasyid M, Nolte IM, O'Connell JR, Palmer CD, Perola M, Petersen AK, Sanna S, Saxena R, Service SK, Shah S, Shungin D, Sidore C, Song C, Strawbridge RJ, Surakka I, Tanaka T, Teslovich TM, Thorleifsson G, Van den Herik EG, Voight BF, Volcik KA, Waite LL, Wong A, Wu Y, Zhang W, Absher D, Asiki G, Barroso I, Been LF, Bolton JL, Bonnycastle LL, Brambilla P, Burnett MS, Cesana G, Dimitriou M, Doney AS, Döring A, Elliott P, Epstein SE, Eyjolfsson GI, Gigante B, Goodarzi MO, Grallert H, Gravito ML, Groves CJ, Hallmans G, Hartikainen AL, Hayward C, Hernandez D, Hicks AA, Holm H, Hung YJ, Illig T, Jones MR, Kaleebu P, Kastelein JJ, Khaw KT, Kim E, Klopp N, Komulainen P, Kumari M, Langenberg C, Lehtimäki T, Lin SY, Lindström J, Loos RJ, Mach F, McArdle WL, Meisinger C, Mitchell BD, Müller G, Nagaraja R, Narisu N, Nieminen TV, Nsubuga RN, Olafsson I, Ong KK, Palotie A, Papamarkou T, Pomilla C, Pouta A, Rader DJ, Reilly MP, Ridker PM, Rivadeneira F, Rudan I, Ruokonen A, Samani N, Scharnagl H, Seeley J, Silander K, Stančáková A, Stirrups K, Swift AJ, Tiret L, Uitterlinden AG, van Pelt LJ, Vedantam S, Wainwright N, Wijmenga C, Wild SH, Willemsen G, Wilsgaard T, Wilson JF, Young EH, Zhao JH, Adair LS, Arveiler D, Assimes TL, Bandinelli S, Bennett F, Bochud M, Boehm BO, Boomsma DI, Borecki IB, Bornstein SR, Bovet P, Burnier M, Campbell H, Chakravarti A, Chambers JC, Chen YD, Collins FS, Cooper RS, Danesh J, Dedoussis G, de Faire U, Feranil AB, Ferrières J, Ferrucci L, Freimer NB, Gieger C, Groop LC, Gudnason V, Gyllensten U, Hamsten A, Harris TB, Hingorani A, Hirschhorn JN, Hofman A, Hovingh GK, Hsiung CA, Humphries SE, Hunt SC, Hveem K, Iribarren C, Järvelin MR, Jula A, Kähönen M, Kaprio J, Kesäniemi A, Kivimaki M, Kooner JS, Koudstaal PJ, Krauss RM, Kuh D, Kuusisto J, Kyvik KO, Laakso M, Lakka TA, Lind L, Lindgren CM, Martin NG, März W, McCarthy MI, McKenzie CA, Meneton P, Metspalu A, Moilanen L, Morris AD, Munroe PB, Njølstad I, Pedersen NL, Power C, Pramstaller PP, Price JF, Psaty BM, Quertermous T, Rauramaa R, Saleheen D, Salomaa V, Sanghera DK, Saramies J, Schwarz PE, Sheu WH, Shuldiner AR, Siegbahn A, Spector TD, Stefansson K, Strachan DP, Tayo BO, Tremoli E, Tuomilehto J, Uusitupa M, van Duijn CM, Vollenweider P, Wallentin L, Wareham NJ, Whitfield JB, Wolffenbuttel BH, Altshuler D, Ordovas JM, Boerwinkle E, Palmer CN, Thorsteinsdottir U, Chasman DI, Rotter JI, Franks PW, Ripatti S, Cupples LA, Sandhu MS, Rich SS, Boehnke M, Deloukas P, Mohlke KL, Ingelsson E, Abecasis GR, Daly MJ, Neale BM, Kathiresan S",Nat. Genet.,2013,2013-11-00,2013-10-08,45,11,1345-1352,10.1038/ng.2795,24097064,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,30b8dffde0b64a4fb0ffe52a1e453302,https://publications.scilifelab.se/publication/30b8dffde0b64a4fb0ffe52a1e453302,https://doi.org/10.1038/ng.2795,https://www.ncbi.nlm.nih.gov/pubmed/24097064
Metal-mediated crystallization of the xylose transporter XylE from Escherichia coli in three different crystal forms.,"Quistgaard EM, Löw C, Moberg P, Nordlund P",J. Struct. Biol.,2013,2013-11-00,2013-09-26,184,2,375-378,10.1016/j.jsb.2013.09.009,24060988,Protein Science Facility (PSF),,3f85e6a78e4446b18a32b9417514858d,https://publications.scilifelab.se/publication/3f85e6a78e4446b18a32b9417514858d,https://doi.org/10.1016/j.jsb.2013.09.009,https://www.ncbi.nlm.nih.gov/pubmed/24060988
Variants at multiple loci implicated in both innate and adaptive immune responses are associated with Sjögren's syndrome.,"Lessard CJ, Li H, Adrianto I, Ice JA, Rasmussen A, Grundahl KM, Kelly JA, Dozmorov MG, Miceli-Richard C, Bowman S, Lester S, Eriksson P, Eloranta ML, Brun JG, Gøransson LG, Harboe E, Guthridge JM, Kaufman KM, Kvarnström M, Jazebi H, Cunninghame Graham DS, Grandits ME, Nazmul-Hossain AN, Patel K, Adler AJ, Maier-Moore JS, Farris AD, Brennan MT, Lessard JA, Chodosh J, Gopalakrishnan R, Hefner KS, Houston GD, Huang AJ, Hughes PJ, Lewis DM, Radfar L, Rohrer MD, Stone DU, Wren JD, Vyse TJ, Gaffney PM, James JA, Omdal R, Wahren-Herlenius M, Illei GG, Witte T, Jonsson R, Rischmueller M, Rönnblom L, Nordmark G, Ng WF, UK Primary Sjögren's Syndrome Registry , Mariette X, Anaya JM, Rhodus NL, Segal BM, Scofield RH, Montgomery CG, Harley JB, Sivils KL",Nat. Genet.,2013,2013-11-00,2013-10-08,45,11,1284-1292,10.1038/ng.2792,24097067,NGI Uppsala (SNP&SEQ Technology Platform),,4ef4aaece11743eca976ff9c1e0d76a7,https://publications.scilifelab.se/publication/4ef4aaece11743eca976ff9c1e0d76a7,https://doi.org/10.1038/ng.2792,https://www.ncbi.nlm.nih.gov/pubmed/24097067
Wobble decoding by the Escherichia coli selenocysteine insertion machinery.,"Xu J, Croitoru V, Rutishauser D, Cheng Q, Arnér ES",Nucleic Acids Res.,2013,2013-11-00,2013-08-29,41,21,9800-9811,10.1093/nar/gkt764,23982514,Advanced Mass Spectrometry Proteomics,,58e76170cfb442e4bd07dfbecc1442a9,https://publications.scilifelab.se/publication/58e76170cfb442e4bd07dfbecc1442a9,https://doi.org/10.1093/nar/gkt764,https://www.ncbi.nlm.nih.gov/pubmed/23982514
Genomic mechanisms accounting for the adaptation to parasitism in nematode-trapping fungi.,"Meerupati T, Andersson KM, Friman E, Kumar D, Tunlid A, Ahrén D",PLoS Genet.,2013,2013-11-00,2013-11-14,9,11,e1003909,10.1371/journal.pgen.1003909,24244185,Bioinformatics Support and Infrastructure,,5eec2eb4880c440a81bb8c33a7186826,https://publications.scilifelab.se/publication/5eec2eb4880c440a81bb8c33a7186826,https://doi.org/10.1371/journal.pgen.1003909,https://www.ncbi.nlm.nih.gov/pubmed/24244185
Antibodies biotinylated using a synthetic Z-domain from protein A provide stringent in situ protein detection.,"Andersson S, Konrad A, Ashok N, Pontén F, Hober S, Asplund A",J. Histochem. Cytochem.,2013,2013-11-00,2013-08-08,61,11,773-784,10.1369/0022155413502360,23920108,Tissue Profiling,,9bc18320f3eb4b8c84a460c382604ee3,https://publications.scilifelab.se/publication/9bc18320f3eb4b8c84a460c382604ee3,https://doi.org/10.1369/0022155413502360,https://www.ncbi.nlm.nih.gov/pubmed/23920108
Discovery and refinement of loci associated with lipid levels.,"Global Lipids Genetics Consortium N, Willer CJ, Schmidt EM, Sengupta S, Peloso GM, Gustafsson S, Kanoni S, Ganna A, Chen J, Buchkovich ML, Mora S, Beckmann JS, Bragg-Gresham JL, Chang H, Demirkan A, Den Hertog HM, Do R, Donnelly LA, Ehret GB, Esko T, Feitosa MF, Ferreira T, Fischer K, Fontanillas P, Fraser RM, Freitag DF, Gurdasani D, Heikkilä K, Hyppönen E, Isaacs A, Jackson AU, Johansson A, Johnson T, Kaakinen M, Kettunen J, Kleber ME, Li X, Luan J, Lyytikäinen L, Magnusson PKE, Mangino M, Mihailov E, Montasser ME, Müller-Nurasyid M, Nolte IM, O'Connell JR, Palmer CD, Perola M, Petersen A, Sanna S, Saxena R, Service SK, Shah S, Shungin D, Sidore C, Song C, Strawbridge RJ, Surakka I, Tanaka T, Teslovich TM, Thorleifsson G, Van den Herik EG, Voight BF, Volcik KA, Waite LL, Wong A, Wu Y, Zhang W, Absher D, Asiki G, Barroso I, Been LF, Bolton JL, Bonnycastle LL, Brambilla P, Burnett MS, Cesana G, Dimitriou M, Doney ASF, Döring A, Elliott P, Epstein SE, Eyjolfsson GI, Gigante B, Goodarzi MO, Grallert H, Gravito ML, Groves CJ, Hallmans G, Hartikainen A, Hayward C, Hernandez D, Hicks AA, Holm H, Hung Y, Illig T, Jones MR, Kaleebu P, Kastelein JJP, Khaw K, Kim E, Klopp N, Komulainen P, Kumari M, Langenberg C, Lehtimäki T, Lin S, Lindström J, Loos RJF, Mach F, McArdle WL, Meisinger C, Mitchell BD, Müller G, Nagaraja R, Narisu N, Nieminen TVM, Nsubuga RN, Olafsson I, Ong KK, Palotie A, Papamarkou T, Pomilla C, Pouta A, Rader DJ, Reilly MP, Ridker PM, Rivadeneira F, Rudan I, Ruokonen A, Samani N, Scharnagl H, Seeley J, Silander K, Stancáková A, Stirrups K, Swift AJ, Tiret L, Uitterlinden AG, van Pelt LJ, Vedantam S, Wainwright N, Wijmenga C, Wild SH, Willemsen G, Wilsgaard T, Wilson JF, Young EH, Zhao JH, Adair LS, Arveiler D, Assimes TL, Bandinelli S, Bennett F, Bochud M, Boehm BO, Boomsma DI, Borecki IB, Bornstein SR, Bovet P, Burnier M, Campbell H, Chakravarti A, Chambers JC, Chen YI, Collins FS, Cooper RS, Danesh J, Dedoussis G, de Faire U, Feranil AB, Ferrières J, Ferrucci L, Freimer NB, Gieger C, Groop LC, Gudnason V, Gyllensten U, Hamsten A, Harris TB, Hingorani A, Hirschhorn JN, Hofman A, Hovingh GK, Hsiung CA, Humphries SE, Hunt SC, Hveem K, Iribarren C, Järvelin M, Jula A, Kähönen M, Kaprio J, Kesäniemi A, Kivimaki M, Kooner JS, Koudstaal PJ, Krauss RM, Kuh D, Kuusisto J, Kyvik KO, Laakso M, Lakka TA, Lind L, Lindgren CM, Martin NG, März W, McCarthy MI, McKenzie CA, Meneton P, Metspalu A, Moilanen L, Morris AD, Munroe PB, Njølstad I, Pedersen NL, Power C, Pramstaller PP, Price JF, Psaty BM, Quertermous T, Rauramaa R, Saleheen D, Salomaa V, Sanghera DK, Saramies J, Schwarz PEH, Sheu WH, Shuldiner AR, Siegbahn A, Spector TD, Stefansson K, Strachan DP, Tayo BO, Tremoli E, Tuomilehto J, Uusitupa M, van Duijn CM, Vollenweider P, Wallentin L, Wareham NJ, Whitfield JB, Wolffenbuttel BHR, Ordovas JM, Boerwinkle E, Palmer CNA, Thorsteinsdottir U, Chasman DI, Rotter JI, Franks PW, Ripatti S, Cupples LA, Sandhu MS, Rich SS, Boehnke M, Deloukas P, Kathiresan S, Mohlke KL, Ingelsson E, Abecasis GR",Nat. Genet.,2013,2013-11-00,2013-10-08,45,11,1274-1283,10.1038/ng.2797,24097068,"NGI Uppsala (SNP&SEQ Technology Platform), NGI Uppsala (Uppsala Genome Center)",,e587e6e01c2f47bda5c8997ebe8be351,https://publications.scilifelab.se/publication/e587e6e01c2f47bda5c8997ebe8be351,https://doi.org/10.1038/ng.2797,https://www.ncbi.nlm.nih.gov/pubmed/24097068
Comparative drug pair screening across multiple glioblastoma cell lines reveals novel drug-drug interactions.,"Schmidt L, Kling T, Monsefi N, Olsson M, Hansson C, Baskaran S, Lundgren B, Martens U, Häggblad M, Westermark B, Forsberg Nilsson K, Uhrbom L, Karlsson-Lindahl L, Gerlee P, Nelander S",Neuro-oncology,2013,2013-11-00,2013-10-06,15,11,1469-1478,10.1093/neuonc/not111,24101737,Drug Discovery and Development (DDD),Collaborative,e9c9a297dc294e8a9b7a9be667c54458,https://publications.scilifelab.se/publication/e9c9a297dc294e8a9b7a9be667c54458,https://doi.org/10.1093/neuonc/not111,https://www.ncbi.nlm.nih.gov/pubmed/24101737
Reproducibility of high-throughput mRNA and small RNA sequencing across laboratories.,"'t Hoen PA, Friedländer MR, Almlöf J, Sammeth M, Pulyakhina I, Anvar SY, Laros JF, Buermans HP, Karlberg O, Brännvall M, GEUVADIS Consortium , den Dunnen JT, van Ommen GJ, Gut IG, Guigó R, Estivill X, Syvänen AC, Dermitzakis ET, Lappalainen T",Nat. Biotechnol.,2013,2013-11-00,2013-09-17,31,11,1015-1022,10.1038/nbt.2702,24037425,NGI Uppsala (SNP&SEQ Technology Platform),,fdcdc8ea93584bc7be93efd313fc2982,https://publications.scilifelab.se/publication/fdcdc8ea93584bc7be93efd313fc2982,https://doi.org/10.1038/nbt.2702,https://www.ncbi.nlm.nih.gov/pubmed/24037425
In situ Protein Detection for Companion Diagnostics.,"Gremel G, Grannas K, Sutton LA, Pontén F, Zieba A",Front Oncol,2013,2013-10-31,2013-10-31,3,,271,10.3389/fonc.2013.00271,24199171,Tissue Profiling,,892f7083f3cc432d9a2d0efb261333d3,https://publications.scilifelab.se/publication/892f7083f3cc432d9a2d0efb261333d3,https://doi.org/10.3389/fonc.2013.00271,https://www.ncbi.nlm.nih.gov/pubmed/24199171
Proteins of novel lactic acid bacteria from Apis mellifera mellifera: an insight into the production of known extra-cellular proteins during microbial stress.,"Butler È, Alsterfjord M, Olofsson TC, Karlsson C, Malmström J, Vásquez A",BMC Microbiol.,2013,2013-10-22,2013-10-22,13,,235,10.1186/1471-2180-13-235,24148670,Bioinformatics Support and Infrastructure,,85f6c19f555c4c98970dbe95b129cc87,https://publications.scilifelab.se/publication/85f6c19f555c4c98970dbe95b129cc87,https://doi.org/10.1186/1471-2180-13-235,https://www.ncbi.nlm.nih.gov/pubmed/24148670
Nanobody mediated crystallization of an archeal mechanosensitive channel.,"Löw C, Yau YH, Pardon E, Jegerschöld C, Wåhlin L, Quistgaard EM, Moberg P, Geifman-Shochat S, Steyaert J, Nordlund P",PLoS ONE,2013,2013-10-21,2013-10-21,8,10,e77984,10.1371/journal.pone.0077984,24205053,Protein Science Facility (PSF),,02d4edc9fa77447d8b1c217f69c866b7,https://publications.scilifelab.se/publication/02d4edc9fa77447d8b1c217f69c866b7,https://doi.org/10.1371/journal.pone.0077984,https://www.ncbi.nlm.nih.gov/pubmed/24205053
Eleven candidate susceptibility genes for common familial colorectal cancer.,"Gylfe AE, Katainen R, Kondelin J, Tanskanen T, Cajuso T, Hänninen U, Taipale J, Taipale M, Renkonen-Sinisalo L, Järvinen H, Mecklin JP, Kilpivaara O, Pitkänen E, Vahteristo P, Tuupanen S, Karhu A, Aaltonen LA",PLoS Genet.,2013,2013-10-17,2013-10-17,9,10,e1003876,10.1371/journal.pgen.1003876,24146633,Karolinska High Throughput Center (KHTC),,8bdc034874724611ab7e81f7f3a523c3,https://publications.scilifelab.se/publication/8bdc034874724611ab7e81f7f3a523c3,https://doi.org/10.1371/journal.pgen.1003876,https://www.ncbi.nlm.nih.gov/pubmed/24146633
Transcriptome signatures in Helicobacter pylori-infected mucosa identifies acidic mammalian chitinase loss as a corpus atrophy marker.,"Nookaew I, Thorell K, Worah K, Wang S, Hibberd ML, Sjövall H, Pettersson S, Nielsen J, Lundin SB",BMC Med Genomics,2013,2013-10-11,2013-10-11,6,,41,10.1186/1755-8794-6-41,24119614,Bioinformatics Support and Infrastructure,,21a96555ec1b4b9faeb9d22a4c6c6c25,https://publications.scilifelab.se/publication/21a96555ec1b4b9faeb9d22a4c6c6c25,https://doi.org/10.1186/1755-8794-6-41,https://www.ncbi.nlm.nih.gov/pubmed/24119614
Chemical fragmentation for massively parallel sequencing library preparation.,"Gyarmati P, Song Y, Hällman J, Käller M",J. Biotechnol.,2013,2013-10-10,2013-09-03,168,1,95-100,10.1016/j.jbiotec.2013.08.020,23994687,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,c522f5cf12954e2ca97ffac12e5e0bfb,https://publications.scilifelab.se/publication/c522f5cf12954e2ca97ffac12e5e0bfb,https://doi.org/10.1016/j.jbiotec.2013.08.020,https://www.ncbi.nlm.nih.gov/pubmed/23994687
Divergent structure-activity relationships of structurally similar acetylcholinesterase inhibitors.,"Andersson CD, Forsgren N, Akfur C, Allgardsson A, Berg L, Engdahl C, Qian W, Ekström F, Linusson A",J. Med. Chem.,2013,2013-10-10,2013-08-30,56,19,7615-7624,10.1021/jm400990p,23984975,Chemical Biology Consortium Sweden (CBCS),Service,da203131eb704581a609bf3f880db815,https://publications.scilifelab.se/publication/da203131eb704581a609bf3f880db815,https://doi.org/10.1021/jm400990p,https://www.ncbi.nlm.nih.gov/pubmed/23984975
Molecular characterization of the α-subunit of Na⁺/K⁺ ATPase from the euryhaline barnacle Balanus improvisus reveals multiple genes and differential expression of alternative splice variants.,"Lind U, Alm Rosenblad M, Wrange AL, Sundell KS, Jonsson PR, André C, Havenhand J, Blomberg A",PLoS ONE,2013,2013-10-09,2013-10-09,8,10,e77069,10.1371/journal.pone.0077069,24130836,Bioinformatics Support and Infrastructure,,dc5fe3e123854fb6b55ca080222083e0,https://publications.scilifelab.se/publication/dc5fe3e123854fb6b55ca080222083e0,https://doi.org/10.1371/journal.pone.0077069,https://www.ncbi.nlm.nih.gov/pubmed/24130836
Brain proteomics supports the role of glutamate metabolism and suggests other metabolic alterations in protein l-isoaspartyl methyltransferase (PIMT)-knockout mice.,"Yang H, Lowenson JD, Clarke S, Zubarev RA",J. Proteome Res.,2013,2013-10-04,2013-08-21,12,10,4566-4576,10.1021/pr400688r,23947766,Advanced Mass Spectrometry Proteomics,,686aa4bcce6a41fba7fb74f8e6951f2f,https://publications.scilifelab.se/publication/686aa4bcce6a41fba7fb74f8e6951f2f,https://doi.org/10.1021/pr400688r,https://www.ncbi.nlm.nih.gov/pubmed/23947766
Aneuploidy in neuroblastoma tumors is not associated with inactivating point mutations in the STAG2 gene.,"Djos A, Fransson S, Kogner P, Martinsson T",BMC Med. Genet.,2013,2013-10-02,2013-10-02,14,,102,10.1186/1471-2350-14-102,24088605,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ecd33147407149de9276b0a5ad1a1889,https://publications.scilifelab.se/publication/ecd33147407149de9276b0a5ad1a1889,https://doi.org/10.1186/1471-2350-14-102,https://www.ncbi.nlm.nih.gov/pubmed/24088605
"Transcription factor ZBED6 affects gene expression, proliferation, and cell death in pancreatic beta cells.","Wang X, Jiang L, Wallerman O, Engström U, Ameur A, Gupta RK, Qi Y, Andersson L, Welsh N",Proc. Natl. Acad. Sci. U.S.A.,2013,2013-10-01,2013-09-18,110,40,15997-16002,10.1073/pnas.1303625110,24043816,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform), NGI Uppsala (Uppsala Genome Center)",,b9bc7928871643598f2d013eada8cf22,https://publications.scilifelab.se/publication/b9bc7928871643598f2d013eada8cf22,https://doi.org/10.1073/pnas.1303625110,https://www.ncbi.nlm.nih.gov/pubmed/24043816
Profiling of atherosclerotic lesions by gene and tissue microarrays reveals PCSK6 as a novel protease in unstable carotid atherosclerosis.,"Perisic L, Hedin E, Razuvaev A, Lengquist M, Osterholm C, Folkersen L, Gillgren P, Paulsson-Berne G, Ponten F, Odeberg J, Hedin U",Arterioscler. Thromb. Vasc. Biol.,2013,2013-10-00,2013-08-03,33,10,2432-2443,10.1161/ATVBAHA.113.301743,23908247,Tissue Profiling,,04c2765944244265b5ee6785dee5925f,https://publications.scilifelab.se/publication/04c2765944244265b5ee6785dee5925f,https://doi.org/10.1161/ATVBAHA.113.301743,https://www.ncbi.nlm.nih.gov/pubmed/23908247
Recent advances in crayfish hematopoietic stem cell culture: a model for studies of hemocyte differentiation and immunity.,Söderhäll I,Cytotechnology,2013,2013-10-00,2013-05-21,65,5,691-695,10.1007/s10616-013-9578-y,23686548,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,089c9e5e58f14db48a50552141e03f81,https://publications.scilifelab.se/publication/089c9e5e58f14db48a50552141e03f81,https://doi.org/10.1007/s10616-013-9578-y,https://www.ncbi.nlm.nih.gov/pubmed/23686548
Structural diversity of signal recognition particle RNAs in plastids.,"Rosenblad MA, Träger C, Schünemann D",Plant Signal Behav,2013,2013-10-00,2014-02-05,8,10,doi: 10.4161/psb.26848,10.4161/psb.26848,24494244,Bioinformatics Support and Infrastructure,Collaborative,0a743e63bdd2424f925baf5c563bbc0d,https://publications.scilifelab.se/publication/0a743e63bdd2424f925baf5c563bbc0d,https://doi.org/10.4161/psb.26848,https://www.ncbi.nlm.nih.gov/pubmed/24494244
